age,income,web_visits,prior_purch,segment,treatment,uplift_score,policy_targeted
18,114438.88711532023,24,0,C,0,0.26345495557971144,1
56,94027.71832656716,21,1,B,1,0.33676956078220277,1
23,29427.558926858743,28,1,E,1,0.20978645645687158,1
32,55587.19705322993,16,1,B,1,0.2611229347210725,1
53,98455.9970898111,23,0,B,0,0.2506586678917546,1
53,91109.43480245494,24,1,D,0,0.25885118995005457,1
47,134840.03903626226,26,1,A,0,0.2909709892865828,1
38,209887.82103707583,11,0,A,1,0.33271155293009924,1
51,130569.36222957424,19,0,A,0,0.20498547672476158,1
56,83820.44661661255,23,1,D,1,0.269228188293727,1
38,100641.27514117696,21,1,E,0,0.35312850203810486,1
31,210746.5748323205,29,0,E,1,0.2088113702962875,1
41,93906.89185463284,13,1,E,0,0.36956339080120754,1
51,104567.87945290272,3,1,E,1,0.23587665112911974,1
63,132884.27927012742,16,1,D,0,0.26804208054119794,1
60,89906.78355397297,15,1,B,1,0.27024394507098776,1
68,132947.82456673458,15,0,B,1,0.20532231612943097,1
39,120467.71035262354,28,1,D,1,0.3218253491771438,1
24,114903.99130393231,19,0,C,1,0.2299145961737485,1
24,122631.5870764164,19,0,D,1,0.23999537085889802,1
60,89725.55117148437,19,1,B,0,0.25727369670458866,1
34,123886.10754530564,25,0,D,0,0.29172369620998695,1
50,22027.657503011767,25,1,E,1,0.19838805708527485,1
18,99789.38166529764,18,1,B,1,0.37961452455802297,1
34,134565.36091679896,23,0,B,0,0.3544158202413211,1
49,142058.99856641365,23,0,E,0,0.24959253670270853,1
48,42119.86437218423,22,1,B,1,0.23163210027687547,1
60,168646.50434157153,19,1,C,0,0.22618815548746962,1
61,54829.0209330511,20,1,B,1,0.20550910792584037,1
59,111034.42736731665,22,1,B,1,0.28020392082997486,1
38,92002.7714826686,27,0,B,1,0.2121695867166991,1
34,83931.2946603751,14,1,D,1,0.3148667002501293,1
50,53507.67633536775,23,1,B,1,0.28802893969908955,1
66,170052.79540198325,17,0,C,0,0.2828494635069318,1
57,158054.69367709957,7,1,A,1,0.23848872919728054,1
37,119569.32566025664,20,0,D,1,0.2765921380145105,1
42,80629.86811313123,26,1,D,0,0.30348875552330995,1
31,40112.29429786701,22,1,C,0,0.19782841841536442,1
22,91433.7390293766,25,1,E,1,0.25239800844480975,1
52,74354.9395131389,27,1,D,1,0.20656147865272817,1
29,54784.30618037542,22,1,B,1,0.2597033903015812,1
44,92626.8993407383,14,1,E,0,0.3486751012677315,1
33,39017.84147497991,29,1,C,0,0.26069920253602485,1
53,94840.1011933952,20,1,D,0,0.2856642206636261,1
30,109074.97163783004,27,0,D,1,0.2255329011088522,1
54,76672.97564893217,23,1,A,1,0.25796728468579794,1
34,40248.617936876304,25,1,D,1,0.2423207848623178,1
44,100484.63296042426,19,0,E,1,0.20907918453139604,1
54,157317.787785214,7,1,A,0,0.27930547465412375,1
47,67898.27382481127,12,1,E,1,0.24516670654708345,1
41,95657.74865641442,7,1,B,1,0.21215508577805284,1
54,85200.04793406754,28,1,A,0,0.20608206160302434,1
37,202239.3460801355,26,0,A,0,0.32405887698023117,1
32,52401.06301702193,26,1,E,1,0.24362799184860956,1
32,46987.48198231375,23,1,C,1,0.2068461358742387,1
44,128026.4040104055,20,1,B,1,0.37432388851767895,1
53,100387.1706600862,23,1,A,1,0.29746169854284393,1
61,82987.80807190856,18,1,B,0,0.254947978949172,1
31,33447.15753585323,27,1,B,1,0.2205716827973436,1
67,82470.46082339935,14,1,B,1,0.2574265022594979,1
40,59161.69649712247,28,1,B,0,0.22468847061800273,1
33,108337.12789853771,19,0,B,1,0.24494122680904856,1
50,64776.81934685746,13,1,E,1,0.27535844349685734,1
59,125793.3730850938,22,1,B,0,0.2397553647194236,1
72,157260.6329499313,12,1,B,0,0.2744963561337439,1
50,48975.50224769581,22,1,B,1,0.2714371439085149,1
59,117373.6423447936,26,1,B,0,0.2378221116800605,1
55,106892.87060177096,16,1,C,1,0.30243804707560723,1
24,175281.11893784537,13,0,D,1,0.28457817480865283,1
59,113589.2085717642,17,1,C,1,0.22586119497644908,1
55,41055.4476937644,29,1,D,0,0.20211215876502087,1
26,195117.3912013292,10,0,D,0,0.21665598066894548,1
28,161746.4804492945,24,0,D,0,0.33942758425737957,1
53,72039.14239314375,18,1,D,1,0.24295002511115826,1
24,85840.13206498786,28,1,E,0,0.30075410340938163,1
52,147648.0371274817,19,0,B,0,0.2310193492513536,1
31,49661.92593962164,25,1,E,0,0.20807706612779642,1
36,73839.10519064253,27,1,C,0,0.33758243163926993,1
25,82885.03353903534,15,1,C,0,0.30688948107430525,1
21,81505.42032570373,12,1,C,1,0.2791672095756252,1
55,53320.29524498735,22,1,B,1,0.2735069696163463,1
62,36457.33182326168,23,1,B,0,0.23002157297581205,1
39,42940.99143340344,23,1,B,0,0.2714840621209642,1
23,207533.4679128706,20,0,D,1,0.2880675720881239,1
35,104489.12729992172,7,1,B,0,0.21059622729440672,1
31,94084.99438581876,17,1,C,1,0.29399680432448894,1
25,67081.52309825989,23,1,D,1,0.29937473218716854,1
25,262233.8969809654,3,0,C,0,0.3651174364193417,1
36,55925.37812040202,21,1,B,0,0.29788701180579713,1
31,126243.33344314103,24,0,D,1,0.24070804577275862,1
41,64224.21675249052,15,1,D,0,0.2585460014971715,1
33,102491.71112785672,12,1,A,1,0.32688278811970956,1
49,91219.66425748172,25,1,E,1,0.20750887256652567,1
19,29073.23119302404,21,1,B,0,0.20917453466127545,1
28,144017.09032320607,23,1,A,1,0.38716593089339824,1
32,59436.47820876131,22,1,B,0,0.2784605518483647,1
50,50972.30040842809,25,1,E,1,0.19911790402897145,1
23,84657.71327958794,27,1,C,0,0.3184226595972429,1
54,165783.09708065307,17,1,B,0,0.35066858333209194,1
51,124213.97512660072,14,1,E,1,0.3344909211174074,1
34,53279.90209848776,14,1,B,1,0.213843773766288,1
32,123927.04210924028,13,1,D,0,0.33798909908185715,1
45,144731.72652773492,19,0,B,1,0.3239083254436885,1
47,38878.91338771239,26,1,E,1,0.20484781699586468,1
25,119097.14621907004,22,0,A,0,0.2294754535427157,1
46,122402.75955307594,6,1,E,0,0.21113865434272897,1
30,93414.32967246322,27,1,B,1,0.323437826036038,1
36,104689.26017939564,26,0,A,1,0.2330458180300241,1
30,159263.47438142318,23,0,C,0,0.30712860026815,1
65,133727.19089751257,13,0,B,0,0.2300063386317393,1
34,39472.76777884612,14,1,B,1,0.2063693138300753,1
38,41682.358197225934,24,1,E,1,0.24221671392812294,1
32,22940.31618617332,24,1,B,1,0.2596271190211661,1
59,137611.48016750652,20,1,E,1,0.21455166337384268,1
35,17818.278018472127,22,1,E,0,0.21692713101444547,1
53,34743.90249823512,24,1,E,1,0.19828403658198412,1
35,61761.53821204693,25,1,C,1,0.244956486064705,1
43,138287.60305315003,11,0,D,0,0.22017855721742174,1
37,133032.98223056656,27,0,D,1,0.28995419206640843,1
33,35162.22287240332,14,1,E,1,0.21418793921958218,1
40,75372.74725721162,21,1,C,1,0.2772427511370082,1
42,44096.82563506332,18,1,B,1,0.21789332758835633,1
40,156723.15521058717,19,1,A,0,0.4366175896430469,1
28,114338.00680122472,18,1,D,1,0.3117046437151958,1
31,54701.32179121585,27,1,E,1,0.23008298842943625,1
53,115345.7964628944,21,0,D,0,0.2152556795580578,1
30,110422.5074599646,18,1,B,1,0.3951815453901508,1
25,69937.41173576227,27,1,D,0,0.28839609147527556,1
39,102441.36371033346,20,0,B,1,0.26755027839492784,1
55,38246.91193568097,25,1,E,0,0.22429924482120817,1
43,86393.01262158503,14,1,A,1,0.31281650556985197,1
40,76455.81983200747,27,1,D,0,0.23763872415034298,1
64,228679.6593670915,15,0,E,0,0.19922859252560732,1
32,116905.35892132096,24,0,C,0,0.2724381348875563,1
60,42551.6055815275,20,1,B,1,0.20066164898904792,1
43,161947.35163184925,26,0,B,1,0.40278764348064633,1
41,136911.89233014244,16,0,D,1,0.28165475443839266,1
53,140907.86028429045,26,0,A,1,0.2480415749280236,1
50,174358.5900669889,15,0,A,0,0.21246908397931485,1
59,268836.10623212217,3,0,D,1,0.22614243445602877,1
32,76682.5624988434,28,1,A,1,0.32209499941185715,1
23,42852.13117442187,17,1,D,0,0.2063417955673509,1
47,72293.8725626454,13,1,B,0,0.24644517290347714,1
42,177584.2425980601,14,0,A,0,0.25400173669910053,1
43,72849.5268645478,27,1,E,0,0.2586858552560231,1
39,119064.46805864136,20,0,B,1,0.3265931664891882,1
50,18094.03105373463,24,1,B,1,0.21809097737423266,1
33,90787.01194543135,29,1,B,1,0.35313670877546344,1
33,154177.03370468423,11,0,D,0,0.27646869780778016,1
34,126520.31328653693,26,0,A,0,0.26754556658136086,1
27,111246.5147732074,29,0,D,0,0.2000235682618342,1
70,86153.81317972961,13,1,E,0,0.2112069417284806,1
25,159976.8191994891,15,0,B,0,0.32404518487649525,1
26,156884.12174949417,29,0,D,0,0.30564599233957546,1
40,89586.05923059052,12,1,D,1,0.2677163387155619,1
34,44298.13841657232,29,1,E,1,0.2943727627507968,1
36,23682.10527442269,26,1,E,1,0.2511244581285687,1
28,164823.9713012495,26,0,E,1,0.2939119726912973,1
28,21682.262936359853,27,1,B,1,0.21019950343213253,1
35,24767.18627683285,23,1,B,0,0.2517939415535293,1
31,40387.70371239312,23,1,E,0,0.24303104344268275,1
27,156564.43783086594,27,0,C,1,0.313689979114811,1
29,112952.42219503442,26,1,D,1,0.2947402167773671,1
48,71071.44345697049,28,1,D,1,0.21156304899314365,1
44,81159.43478142093,14,1,B,1,0.36570579312671925,1
28,158735.88010257584,12,1,D,0,0.26938849323414776,1
59,24083.693640731184,26,1,B,1,0.21920811501296772,1
31,70200.18178847637,26,1,D,0,0.304184431077926,1
41,41904.55187902677,26,1,C,1,0.20170751414796145,1
35,42054.12779177255,18,1,C,0,0.20401081672551896,1
53,42370.94450856032,21,1,B,0,0.2609564393669355,1
26,110692.22282004272,25,0,B,1,0.21020433456786652,1
23,62992.09067896927,25,1,E,1,0.21942045120349488,1
53,108643.27838057396,3,1,B,1,0.3066505355972536,1
43,134324.59955010237,19,0,A,0,0.269681273462609,1
24,49794.595487504346,27,1,C,1,0.2397970317900502,1
24,48497.28068882711,21,1,A,0,0.2050188494328067,1
38,180092.1318821766,14,0,D,1,0.23774579472714902,1
25,65578.01086716085,24,1,A,1,0.22160049463378048,1
43,160588.13825274006,9,0,B,0,0.26784636430430564,1
28,56349.50980633668,24,1,E,1,0.210285259613476,1
69,207368.91157389528,19,0,A,0,0.2140479853642433,1
42,122080.76168326056,9,1,E,1,0.23709599406807821,1
44,69757.0073872091,18,1,E,0,0.305604446903775,1
52,100555.23218572924,28,0,B,0,0.21741611608140804,1
51,50490.21754793645,21,1,D,1,0.20626050840880272,1
51,84693.54260440437,18,1,D,1,0.27714539372751335,1
35,59591.1350611226,26,1,B,1,0.3157109277246133,1
54,68259.88759806138,28,1,E,1,0.2570152141700657,1
20,67825.95364647458,21,1,B,0,0.37871321187714546,1
34,131431.89874273862,28,0,B,0,0.3735099667695547,1
28,107205.82590968769,22,1,E,1,0.29035950937702915,1
26,104608.72487064148,13,1,A,0,0.3243424166668175,1
41,142692.66846722664,13,1,B,0,0.3863144835850155,1
68,169685.24880641123,22,0,B,1,0.2933580509890971,1
24,119809.32416743404,18,0,C,1,0.2299145961737485,1
48,73704.92799543578,15,1,B,1,0.24718708928456717,1
42,72795.62990667252,26,1,D,0,0.2682629023426551,1
52,96083.1579624198,23,1,D,0,0.27647890414858484,1
34,218320.6440569402,23,0,C,0,0.2950879185703649,1
41,97927.21203633376,23,0,C,0,0.22833078410479782,1
38,285505.9828574653,3,0,B,1,0.31275740987210116,1
41,40324.39696632494,20,1,E,1,0.20436181987912705,1
64,68299.93693236489,24,1,B,1,0.2490563678895028,1
33,98444.93852448382,25,0,C,0,0.20871812983782356,1
27,87097.84817775391,11,1,D,1,0.26473368226184146,1
34,65751.03120230697,25,1,E,1,0.3348674471123711,1
32,143563.1874247533,23,0,E,0,0.2247756461922567,1
49,163987.15837398078,12,0,A,0,0.31916671815739756,1
35,20809.752704065573,27,1,B,1,0.21440602649845464,1
25,106308.21100635148,27,0,C,1,0.20112696864080148,1
34,51532.19074136625,24,1,B,1,0.2837887165451075,1
21,63986.26710451398,16,1,B,0,0.3067639724181499,1
39,116198.185893772,23,0,C,0,0.27619663292890617,1
18,72755.06570985736,19,1,E,0,0.31549495068856404,1
24,164332.55056773144,16,0,C,1,0.3256802887204196,1
28,52177.21651760941,16,1,E,1,0.2057379498651553,1
57,60387.2061562905,13,1,B,0,0.2217667547627886,1
19,60340.84933981791,15,1,D,1,0.20187718342061317,1
23,180172.9554344554,2,1,C,0,0.24816385036989008,1
44,48373.40239574779,23,1,B,0,0.28490488828429694,1
18,38299.97351467358,19,1,B,1,0.24616053350306996,1
33,19735.286763409185,28,1,E,0,0.2108796007364117,1
35,74260.84015411885,14,1,B,1,0.3089239874992438,1
34,120346.22947596548,19,0,E,1,0.2532753009880463,1
32,132384.30730591362,21,0,A,0,0.2884784719288186,1
25,29422.767692671485,19,1,B,1,0.20520807426716808,1
36,129492.92802445576,22,0,D,1,0.24693302861206876,1
58,154872.16440507234,9,0,B,0,0.22702873351002545,1
53,64801.17377238182,23,1,E,1,0.2914215672624796,1
28,37034.09653178198,17,1,B,0,0.2152560018037885,1
29,118302.29877345532,18,0,E,0,0.22568645451742306,1
51,120484.113029034,28,0,C,1,0.1987381621427619,1
64,80294.92363346508,16,1,D,0,0.2011677018951883,1
31,67406.65553907983,23,1,E,0,0.3186728501207075,1
30,150250.06814721992,24,0,B,1,0.2878049383614447,1
44,61000.69554197496,25,1,B,0,0.24634168055575845,1
26,23026.79115352985,26,1,B,0,0.2232236748559372,1
62,82452.18232217546,19,1,E,0,0.20460555042261885,1
51,103354.19189368488,29,1,A,1,0.22995567559605062,1
48,118011.48557529696,13,0,B,0,0.23768268534465162,1
30,25340.503492950527,23,1,B,1,0.22292843730295203,1
25,88433.91028433215,15,1,A,0,0.2908560967680343,1
25,66386.89387794796,15,1,A,1,0.25824821866025915,1
63,86525.87508542783,19,1,B,0,0.2361783531280136,1
36,14068.640992847504,21,1,B,1,0.21220752819960279,1
61,110708.76778345086,23,1,A,1,0.21314354108054245,1
59,56692.19745945633,20,1,B,1,0.2110906500239978,1
32,114161.06521441264,25,1,A,0,0.26745421490824356,1
26,79721.74300768328,21,1,D,0,0.2705529300192735,1
23,116952.53461767224,15,1,E,0,0.3483304430491798,1
50,34405.04300011696,25,1,B,0,0.22484046736158952,1
27,79376.95026360758,14,1,D,1,0.2718808191799704,1
55,64190.279764430255,25,1,B,1,0.29369521617333005,1
62,51523.15863991418,24,1,B,1,0.20754225110201008,1
19,303333.62745639734,8,1,D,1,0.32869441744638495,1
45,60511.25329777532,27,1,E,1,0.20371580511085513,1
53,100110.63858506909,25,0,B,1,0.21950659268114142,1
43,100827.16524780814,21,0,D,1,0.23291358908256676,1
21,43671.80593879014,19,1,E,1,0.2048064655591208,1
66,108223.16002946004,25,1,B,0,0.21286300354717302,1
22,57993.52494474937,24,1,D,1,0.2254466596540277,1
20,88925.59798925759,14,1,B,1,0.32628002830939307,1
18,139371.76405365064,16,0,B,0,0.2814104135456159,1
39,72294.32746326824,14,1,B,1,0.27968873849308656,1
39,56714.88307451289,27,1,B,1,0.2346540305855413,1
38,139488.65647104403,19,0,E,0,0.30584923380556406,1
31,127659.39136319388,23,0,B,0,0.27993006692268274,1
55,60141.04026024133,26,1,B,0,0.25458938552254035,1
23,52501.18606565692,25,1,E,0,0.22020136088560427,1
23,120613.66827886183,23,1,B,1,0.3963007051224314,1
42,42029.81262535114,21,1,B,1,0.24596979721478684,1
41,143268.5390745574,26,0,B,1,0.3154047821982419,1
38,92846.37335654204,20,0,B,1,0.20456906826575855,1
24,184640.9366006787,24,1,B,0,0.5621848400779156,1
62,109290.28021339652,17,1,B,1,0.2651190185749749,1
27,233371.37572410892,20,0,A,1,0.4151497444939103,1
29,39267.10180783473,28,1,E,0,0.24470382892937337,1
50,122474.75004182736,27,0,B,1,0.23501020483098822,1
27,77350.38781008215,12,1,D,0,0.25195902062784514,1
61,171500.75490935982,27,0,B,0,0.23474794107203423,1
46,171373.1607566891,26,0,E,0,0.25654421052431364,1
21,97185.85378364076,18,1,B,0,0.3692427767611957,1
31,65294.68550851345,11,1,E,0,0.23004623740834493,1
54,114622.02611603864,25,0,B,0,0.23498921525927302,1
38,104117.9718508613,21,0,B,0,0.24830738031968624,1
35,80714.58098709035,11,1,A,1,0.2649265824735107,1
35,120860.3258444321,15,0,B,1,0.27599854888266884,1
59,60452.722732930655,24,1,B,1,0.23363539092260682,1
20,69166.19604454304,19,1,D,0,0.3247739452092366,1
27,64038.96583378027,25,1,B,0,0.29201436030057387,1
34,35562.082166405904,24,1,E,1,0.22997975943742893,1
52,160385.3079180685,11,1,A,1,0.30187136433839423,1
37,12929.499058610403,22,1,B,1,0.221797062630768,1
36,76279.20005902098,15,1,E,0,0.29971397230897834,1
20,95003.65623270327,20,1,A,1,0.31566741825053873,1
43,71848.0457510514,26,1,B,0,0.31429427695556617,1
56,130562.53285901532,14,0,C,1,0.2094217188146886,1
25,71984.36523519915,17,1,E,0,0.29022475775526135,1
22,248168.19184543312,2,0,D,0,0.2354780499566371,1
30,69130.1229380186,12,1,B,1,0.2724838060350768,1
36,244027.8750887884,29,0,B,1,0.35720513453167824,1
36,56628.760465962805,16,1,D,0,0.21532785794260573,1
41,68737.37255797518,22,1,D,0,0.27516095755182746,1
18,89114.56314108577,28,1,E,1,0.24287642198422815,1
34,42358.81723603576,18,1,B,1,0.2640309895306302,1
46,125269.16404435397,23,0,E,1,0.19813229209781164,1
29,138231.39286809842,24,0,D,1,0.26252467813435665,1
56,170435.60253031735,16,1,B,0,0.345299379996056,1
27,168127.2053536199,25,0,C,1,0.4047405450349562,1
36,83497.03111994253,28,1,D,1,0.3123441629228706,1
51,81420.36086632716,21,1,C,1,0.28056490944416795,1
39,87312.13398156666,16,1,E,0,0.3100339727212415,1
46,137110.97400969925,17,0,B,0,0.25116690214686477,1
40,165636.93230225242,9,0,E,1,0.22504286160946685,1
46,115837.3425448157,22,1,D,1,0.31496297611819024,1
36,31299.071450475847,25,1,B,0,0.23417306008152325,1
70,94156.01083068576,12,1,C,0,0.2547295963067978,1
18,48300.957104634304,23,1,D,0,0.2246304969364426,1
45,117902.2817550506,21,0,D,1,0.2868867860305776,1
51,60597.814528759394,24,1,C,0,0.20639705365334476,1
33,141109.08236177295,14,0,E,0,0.22363618512696465,1
18,141169.99988915253,20,0,B,0,0.30677487111634455,1
35,27460.46000642927,27,1,E,1,0.21121164564225775,1
38,52029.06475879426,23,1,B,1,0.2874988177013743,1
72,170222.95146473503,2,1,B,0,0.2672260165555321,1
63,118791.8444424076,19,1,C,1,0.2030323013773483,1
33,297135.8045819211,2,0,C,0,0.6313758896571304,1
35,85877.83456052479,28,1,C,0,0.34629488335105657,1
38,127366.31277696154,29,0,B,0,0.27316365215607175,1
34,85759.65962483297,28,0,D,0,0.21728001949767978,1
21,49364.18734249575,15,1,B,0,0.2174920571265071,1
36,56293.77173597753,26,1,E,0,0.27023525078817645,1
33,92485.35227922212,21,1,B,0,0.36606863333573664,1
54,59863.84031343705,29,1,E,1,0.23329024984714808,1
25,31095.104239473563,28,1,B,1,0.2056350322839481,1
24,74600.82031611408,12,1,C,1,0.251555759773769,1
48,192377.2911014316,16,0,B,1,0.25416223196386484,1
24,97913.93864648156,29,0,D,1,0.21174165715707532,1
60,82255.02669188699,22,1,B,0,0.24870246109895833,1
26,147609.6675997392,21,1,A,1,0.4265552815968632,1
25,118946.82278211613,26,1,B,1,0.3173366974468493,1
34,84267.74844151596,23,1,B,1,0.37271511521396805,1
60,110489.85320276197,17,1,C,0,0.22586119497644908,1
37,80401.48034143077,28,1,C,1,0.30827138438740204,1
35,99246.687076549,23,1,B,1,0.3845544932036404,1
34,226271.3348639288,8,0,B,0,0.20601422010384599,1
35,28521.45530341592,24,1,B,0,0.23717563248819049,1
56,117082.8184130152,13,1,B,0,0.4256235541429108,1
45,94360.17500593235,19,1,D,0,0.35592665241042165,1
30,37647.80743810411,28,1,B,0,0.2782490869111749,1
33,128372.66042381886,13,1,B,0,0.29713681510666035,1
44,118783.20990664198,28,0,B,0,0.3160438571077843,1
33,93011.90283885012,23,1,A,1,0.31004237025133247,1
37,101734.47948853644,26,0,E,1,0.2296551774729544,1
33,80002.20748803495,21,1,B,1,0.37987439613218343,1
48,126581.61195184002,17,1,B,1,0.2403474396145675,1
25,35025.82212713477,24,1,B,0,0.3837721741696928,1
48,80852.69927692546,20,1,B,1,0.3302956953555776,1
23,136862.22745223626,7,1,B,1,0.2014539451710822,1
47,70380.71817435014,16,1,B,1,0.23990519335399613,1
24,13410.57649717348,26,1,B,1,0.21503837118562524,1
39,51963.63417391211,22,1,D,1,0.21452901835404997,1
27,56284.06166041562,22,1,E,0,0.21842308729074714,1
44,107758.14631500607,27,0,B,1,0.24065251236947122,1
36,33505.01737734635,29,1,E,1,0.2674339018818286,1
67,100359.64281657276,19,1,B,1,0.2518223187493068,1
69,321991.1519500695,25,0,A,1,0.2566312543284929,1
18,115630.32725318124,0,1,B,0,0.20308446774872274,1
26,75243.65737674024,29,1,C,0,0.29380590384982536,1
18,86770.35895891696,11,1,A,1,0.2724702616545564,1
29,70083.62611660935,16,1,D,0,0.28719676816348017,1
50,55396.30109254448,23,1,C,1,0.2237364353783497,1
24,63648.30259564228,19,1,D,1,0.2842429458776041,1
27,86032.2489943263,25,1,E,0,0.23923545922824518,1
33,137241.88828995352,13,1,E,1,0.28008568799997,1
60,82466.42825715692,21,1,B,1,0.25670528192726094,1
56,61889.729112022855,27,1,B,1,0.21323151886722558,1
46,66030.29259265943,29,1,C,0,0.24873509903115626,1
71,287456.5985714786,10,0,A,1,0.3218602300175202,1
52,37259.14824554756,23,1,B,1,0.284969653420522,1
54,140034.09458929693,14,1,D,1,0.3580003113759793,1
49,79992.23673486873,14,1,A,1,0.28195341900134463,1
32,62372.27734659443,22,1,B,0,0.282370780776913,1
34,74905.79234906829,29,1,E,0,0.37069881933124305,1
36,41554.969620375705,28,1,D,1,0.26567266859459326,1
53,86495.10837936723,25,1,D,0,0.22711889972803828,1
34,134112.82175093156,17,0,A,1,0.25637216194118595,1
36,57605.69797474114,20,1,C,0,0.22207932166393946,1
25,103086.89605242736,18,1,C,1,0.3293171341326999,1
35,194319.27467403075,29,0,E,0,0.3518900677408533,1
23,44998.336370148405,27,1,B,1,0.26789069866602744,1
21,50974.51245341997,25,1,B,0,0.2652579102716684,1
29,67940.83453711569,29,1,B,0,0.35893825453920897,1
44,72824.82177882241,24,1,A,0,0.2591984677288418,1
46,23107.36324329541,22,1,B,1,0.20762129254637637,1
33,173506.91130305536,20,0,C,0,0.342683193302548,1
55,204035.5437870628,8,1,A,0,0.20317258534298555,1
26,69801.4651059817,24,1,D,0,0.2691486247543673,1
49,165974.24105787292,19,0,C,0,0.3212945692952674,1
44,141624.12650244904,20,1,B,1,0.4688696928091006,1
30,58348.70327068438,24,1,B,0,0.2643626095914805,1
20,38201.54427286964,26,1,C,0,0.22034300498375456,1
39,57251.83999231478,27,1,E,1,0.21249390549306163,1
45,124962.07978530484,14,0,B,0,0.24828309876028243,1
51,42136.70133514419,22,1,B,0,0.26903485695602003,1
23,72720.86080583918,12,1,A,1,0.25103933136168677,1
35,39508.193444195575,23,1,D,1,0.2646270898682268,1
52,84153.79785938677,27,1,C,1,0.20874514813669115,1
49,114024.43235352084,21,1,E,0,0.2653574907845326,1
61,84069.75761880142,12,1,D,1,0.2516027633131898,1
40,62894.09380522374,29,1,B,1,0.22036203133928878,1
70,249481.01244170952,8,0,B,0,0.23118126290210772,1
22,75942.2764238327,12,1,C,0,0.23625969022245907,1
23,56299.40468969663,23,1,D,0,0.244109895366729,1
27,11845.107721348812,28,1,B,0,0.32200580797594647,1
34,183544.720194686,18,0,D,0,0.38237878223026633,1
73,102834.11309442997,13,1,D,0,0.25156010920918104,1
23,64516.12862828235,26,1,D,1,0.3085040455787084,1
19,63293.411372509385,13,1,B,1,0.24680147083273124,1
52,147526.44340794452,20,0,B,1,0.23812840652595507,1
43,115760.45791117272,23,0,E,1,0.2956285029704827,1
28,68131.82202868233,18,1,E,0,0.32043692537372526,1
42,128806.19454762668,22,0,B,1,0.3129904770888919,1
35,121536.11341992822,20,0,A,1,0.2656987451984415,1
19,155210.78067964115,25,0,B,1,0.33194951557712304,1
38,69207.84432844818,17,1,B,1,0.3149725656677711,1
19,66616.28884657318,25,1,C,0,0.3108613408925388,1
22,48017.44930881858,25,1,B,0,0.2652579102716684,1
26,118351.50499526969,11,1,C,0,0.28930716016204155,1
63,19146.003140848166,24,1,B,1,0.19931683512510512,1
27,54621.93601464848,16,1,C,1,0.19915006289168014,1
26,126767.3059762004,20,0,D,1,0.21212228983360443,1
39,37740.90428345047,28,1,E,0,0.24646473155614257,1
50,143218.80133331026,16,0,D,0,0.19837297345857097,1
26,143529.71463376776,13,1,E,1,0.21737152923471137,1
59,69373.85836624174,27,1,B,1,0.19935930891309706,1
31,76143.210014642,19,1,C,1,0.28342052510394855,1
38,45062.77363069797,20,1,E,0,0.21688270433262338,1
40,63591.74664019813,26,1,B,0,0.27630723647307653,1
58,154694.46093559184,10,1,D,0,0.19823402958727837,1
25,119027.6848674086,22,0,E,0,0.20355544173049386,1
36,85386.86750123522,26,0,D,0,0.19944237733973863,1
41,54920.394340955885,29,1,E,0,0.24576599387329895,1
47,118076.48757201013,27,0,B,0,0.21250295933309393,1
49,93446.59608617796,23,1,B,1,0.3483232835646547,1
32,113582.3892682339,23,0,B,1,0.25321165635060916,1
25,74021.09938953863,24,1,E,1,0.2678916085845421,1
30,211274.4787896039,9,0,A,1,0.3064814044638976,1
34,56673.73371385585,23,1,B,1,0.3087725805789691,1
36,96581.08224024512,29,0,D,1,0.21173393014581454,1
24,267990.66233454243,4,0,B,1,0.6966374143703341,1
39,143987.67232816978,21,0,B,1,0.33762931474740543,1
50,106423.98668797428,25,1,D,0,0.24283553111698208,1
37,137340.07667042856,27,0,D,0,0.2884167081660455,1
25,46490.46513469578,22,1,E,0,0.22076841865563152,1
22,210655.0069071128,26,1,C,0,0.3365002040678604,1
24,33777.04694563966,22,1,B,0,0.22854101854195316,1
21,152509.63852779526,20,0,A,1,0.2861589563983624,1
31,38056.69554225392,21,1,D,0,0.20487878515228494,1
60,122451.63944467576,13,0,D,0,0.19982136081195445,1
30,67694.60245277977,24,1,C,0,0.2926089771135848,1
52,53751.62498309287,28,1,B,0,0.20505496600772838,1
31,173760.176342558,14,0,A,0,0.2699884687797396,1
53,186107.8479354376,29,1,B,1,0.25931432672002386,1
63,124646.8115556457,23,1,B,1,0.25450695442971005,1
45,131675.11461279925,27,0,D,0,0.28544258276198553,1
40,56877.7612800647,23,1,B,1,0.2859625179748684,1
50,127523.50176410632,15,1,D,0,0.2988774213194053,1
42,62217.10829532175,20,1,D,1,0.21970488806342925,1
20,204446.60487750705,17,0,C,0,0.41366861084189965,1
28,80696.20529250888,18,1,E,0,0.3156046657721264,1
47,89045.94338154163,18,1,A,1,0.2403116838149167,1
49,107399.55629501132,20,1,E,0,0.29850568865182686,1
22,79438.36874463494,17,1,B,0,0.3224194271103553,1
34,96973.31796599604,11,1,C,0,0.30864894690181177,1
18,151196.4256130021,28,0,C,1,0.2533871874928617,1
36,62910.658437797865,21,1,E,1,0.2659974467663524,1
40,113994.76415140647,24,0,E,0,0.21934271629695457,1
36,83575.22170176778,29,0,B,1,0.21958749701503094,1
27,124170.73570784272,25,0,C,1,0.2247307684483845,1
21,56317.07401328261,28,1,C,1,0.24573018353085696,1
